P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
403284,63,농협 하나로마트 용산점,308,무(1kg),1개,1680,2013-01,,002,대형마트,170000,용산구
403285,63,농협 하나로마트 용산점,309,양파(1.5kg망),1망1.5Kg,3780,2013-01,,002,대형마트,170000,용산구
403286,63,농협 하나로마트 용산점,23,상추,100g),1280,2013-01,,002,대형마트,170000,용산구
403287,63,농협 하나로마트 용산점,311,오이(다다기),1개,994,2013-01,3개 2980원,002,대형마트,170000,용산구
403288,63,농협 하나로마트 용산점,312,애호박,1개,1950,2013-01,,002,대형마트,170000,용산구
403289,63,농협 하나로마트 용산점,58,"쇠고기(한우,불고기)",600g(1+등급),23400,2013-01,100g 3900원,002,대형마트,170000,용산구
403290,63,농협 하나로마트 용산점,52,돼지고기(삼겹살),600g,10500,2013-01,100g 1750원,002,대형마트,170000,용산구
403291,63,농협 하나로마트 용산점,283,닭고기(육계),850g,6000,2013-01,1150g,002,대형마트,170000,용산구
403292,63,농협 하나로마트 용산점,134,달걀(왕란),10개,2650,2013-01,농협안심란,002,대형마트,170000,용산구
403293,63,농협 하나로마트 용산점,259,"조기(냉동,국산)",1마리(25cm),4900,2013-01,중국산 부서,002,대형마트,170000,용산구
403294,63,농협 하나로마트 용산점,265,"명태(생물,수입산)",1마리(45cm),0,2013-01,,002,대형마트,170000,용산구
403295,63,농협 하나로마트 용산점,254,"오징어(생물,국산)",1마리(15m),1950,2013-01,2마리 3900원,002,대형마트,170000,용산구
403296,63,농협 하나로마트 용산점,266,"고등어(생물,국산)",1마리(25cm),3900,2013-01,,002,대형마트,170000,용산구
403297,66,수유재래시장,305,"사과(부사, 300g)",1개(310g),2500,2013-01,,001,전통시장,305000,강북구
403298,66,수유재래시장,306,"배(신고, 600g)",1개(600g),2500,2013-01,,001,전통시장,305000,강북구
403299,66,수유재래시장,307,배추(2.5~3kg),1포기,4333,2013-01,"배추 1망 13000원, 해남",001,전통시장,305000,강북구
403300,66,수유재래시장,25,무,1개(1.5kg),1500,2013-01,,001,전통시장,305000,강북구
403301,66,수유재래시장,24,양파,1망,3000,2013-01,무안,001,전통시장,305000,강북구
403302,66,수유재래시장,310,상추(100g),100g,750,2013-01,1근 3000원,001,전통시장,305000,강북구
403303,66,수유재래시장,311,오이(다다기),1개,666,2013-01,3개 2000원,001,전통시장,305000,강북구
403304,66,수유재래시장,277,호박,1개,1500,2013-01,,001,전통시장,305000,강북구
403305,66,수유재래시장,58,"쇠고기(한우,불고기)",600g(1등급),15900,2013-01,부천농협,001,전통시장,305000,강북구
403306,66,수유재래시장,99,돼지고기(생삼겹살),600g,7900,2013-01,국내산,001,전통시장,305000,강북구
403307,66,수유재래시장,18,닭고기,1kg,5000,2013-01,,001,전통시장,305000,강북구
403308,66,수유재래시장,181,달걀(왕란),10개,1500,2013-01,1판 4500원,001,전통시장,305000,강북구
403309,66,수유재래시장,136,"조기(국산,생물)",1마리(35cm),1666,2013-01,참조기6마리 10000원,001,전통시장,305000,강북구
403310,66,수유재래시장,315,"명태(45cm,수입산)",1마리(42cm),5000,2013-01,일본,001,전통시장,305000,강북구
403311,66,수유재래시장,254,"오징어(생물,국산)",1마리(37cm),2500,2013-01,동해,001,전통시장,305000,강북구
403312,66,수유재래시장,268,"고등어(냉동,국산)",1마리(37cm),4000,2013-01,부산,001,전통시장,305000,강북구
403313,75,이마트 성수점,28,사과,1개,1725,2013-01,한알고른사과 4개 6900원,002,대형마트,200000,성동구
403314,75,이마트 성수점,306,"배(신고, 600g)",1개,3450,2013-01,당찬배 4개 13800원,002,대형마트,200000,성동구
403315,75,이마트 성수점,125,배추(국산),1포기(2kg),2400,2013-01,,002,대형마트,200000,성동구
403316,75,이마트 성수점,25,무,1개(1kg이상),1650,2013-01,제주무 행사,002,대형마트,200000,성동구
403317,75,이마트 성수점,24,양파,1망,4280,2013-01,1.8kg 행사,002,대형마트,200000,성동구
403318,75,이마트 성수점,310,상추(100g),1봉지,790,2013-01,에냉상추 200g 1580원,002,대형마트,200000,성동구
403319,75,이마트 성수점,22,오이,1개,796,2013-01,5개 3980원 ,002,대형마트,200000,성동구
403320,75,이마트 성수점,119,호박(인큐베이터),1개,1990,2013-01,2개 3980원,002,대형마트,200000,성동구
403321,75,이마트 성수점,58,"쇠고기(한우,불고기)",600g,21000,2013-01,앞다리100g 3500원,002,대형마트,200000,성동구
403322,75,이마트 성수점,52,돼지고기(삼겹살),600g,12480,2013-01,녹차먹인돼지100g 2080원 ,002,대형마트,200000,성동구
403323,75,이마트 성수점,18,닭고기,1마리,7450,2013-01,올품행사 1kg,002,대형마트,200000,성동구
403324,75,이마트 성수점,171,달걀(특란),10개,2650,2013-01,1등급,002,대형마트,200000,성동구
403325,75,이마트 성수점,314,"냉동참조기(20cm,국산)",1마리(15cm),990,2013-01,5마리 4950원,002,대형마트,200000,성동구
403326,75,이마트 성수점,152,"명태(러시아,냉동)",1마리,3980,2013-01,,002,대형마트,200000,성동구
403327,75,이마트 성수점,256,"오징어(냉동,국산)",1마리,2980,2013-01,2마리 5960원,002,대형마트,200000,성동구
403328,75,이마트 성수점,266,"고등어(생물,국산)",1마리,3980,2013-01,,002,대형마트,200000,성동구
403329,78,자양골목시장,305,"사과(부사, 300g)",1개,3000,2013-01,부사 ,001,전통시장,215000,광진구
403330,78,자양골목시장,281,"배(중품),신고",1개,3000,2013-01,신고,001,전통시장,215000,광진구
403331,78,자양골목시장,307,배추(2.5~3kg),1포기,2083,2013-01,해남,001,전통시장,215000,광진구
403332,78,자양골목시장,133,무(세척무),1개,900,2013-01,햇무 ,001,전통시장,215000,광진구
403333,78,자양골목시장,309,양파(1.5kg망),1망,3500,2013-01,무안,001,전통시장,215000,광진구
403334,78,자양골목시장,310,상추(100g),1봉지(100g),550,2013-01,국산,001,전통시장,215000,광진구
403335,78,자양골목시장,311,오이(다다기),1개,1100,2013-01,백오이,001,전통시장,215000,광진구
403336,78,자양골목시장,119,호박(인큐베이터),1개,2300,2013-01,빛그린,001,전통시장,215000,광진구
403337,78,자양골목시장,58,"쇠고기(한우,불고기)",600g(1등급),15000,2013-01,축협,001,전통시장,215000,광진구
403338,78,자양골목시장,99,돼지고기(생삼겹살),600g,6600,2013-01,축협,001,전통시장,215000,광진구
403339,78,자양골목시장,283,닭고기(육계),1마리(1.2kg),5000,2013-01,하림,001,전통시장,215000,광진구
403340,78,자양골목시장,181,달걀(왕란),10개,3500,2013-01,목초란,001,전통시장,215000,광진구
403341,78,자양골목시장,258,"조기(생물,국산)",1마리(20cm),1666,2013-01,,001,전통시장,215000,광진구
403342,78,자양골목시장,152,"명태(러시아,냉동)",1마리(45cm),3000,2013-01,,001,전통시장,215000,광진구
403343,78,자양골목시장,256,"오징어(냉동,국산)",1마리(25cm),1500,2013-01,,001,전통시장,215000,광진구
403344,78,자양골목시장,266,"고등어(생물,국산)",1마리(25cm),2500,2013-01,대,001,전통시장,215000,광진구
403345,84,청량리종합시장,279,사과(중품),1개(250g),2000,2013-01,영주,001,전통시장,230000,동대문구
403346,84,청량리종합시장,284,배(중품),1개(600g),3000,2013-01,성환,001,전통시장,230000,동대문구
403347,84,청량리종합시장,271,배추(중간),1포기,5000,2013-01,국내산,001,전통시장,230000,동대문구
403348,84,청량리종합시장,25,무,1개,1500,2013-01,국내산,001,전통시장,230000,동대문구
403349,84,청량리종합시장,309,양파(1.5kg망),1망,2500,2013-01,국내산,001,전통시장,230000,동대문구
403350,84,청량리종합시장,310,상추(100g),1봉지,750,2013-01,1근 3000원,001,전통시장,230000,동대문구
403351,84,청량리종합시장,311,오이(다다기),1개,1000,2013-01,국내산 ,001,전통시장,230000,동대문구
403352,84,청량리종합시장,312,애호박,1개,2000,2013-01,국내산,001,전통시장,230000,동대문구
403353,84,청량리종합시장,58,"쇠고기(한우,불고기)",600g(1등급),22000,2013-01,국내산 1++,001,전통시장,230000,동대문구
403354,84,청량리종합시장,99,돼지고기(생삼겹살),600g,10000,2013-01,국내산,001,전통시장,230000,동대문구
403355,84,청량리종합시장,283,닭고기(육계),1마리(1kg),4000,2013-01,국내산,001,전통시장,230000,동대문구
403356,84,청량리종합시장,134,달걀(왕란),10개,1700,2013-01,국내산,001,전통시장,230000,동대문구
403357,84,청량리종합시장,260,"조기(냉동,수입산)",1마리(15cm),2000,2013-01,부세  중,001,전통시장,230000,동대문구
403358,84,청량리종합시장,265,"명태(생물,수입산)",1마리(40cm),5000,2013-01,,001,전통시장,230000,동대문구
403359,84,청량리종합시장,256,"오징어(냉동,국산)",1마리(25m),2500,2013-01,울릉도 해동,001,전통시장,230000,동대문구
403360,84,청량리종합시장,266,"고등어(생물,국산)",1마리(20cm),1000,2013-01,소 ,001,전통시장,230000,동대문구
403361,85,경동시장,279,사과(중품),1개,2000,2013-01,의성,001,전통시장,230000,동대문구
403362,85,경동시장,306,"배(신고, 600g)",1개,2500,2013-01,여주,001,전통시장,230000,동대문구
403363,85,경동시장,307,배추(2.5~3kg),1포기,6000,2013-01,해남,001,전통시장,230000,동대문구
403364,85,경동시장,308,무(1kg),1포기,2000,2013-01,제주,001,전통시장,230000,동대문구
403365,85,경동시장,24,양파,1망(1.7kg),3300,2013-01,무안,001,전통시장,230000,동대문구
403366,85,경동시장,310,상추(100g),100g,500,2013-01,1근 2000원,001,전통시장,230000,동대문구
403367,85,경동시장,311,오이(다다기),1개,700,2013-01,국산,001,전통시장,230000,동대문구
403368,85,경동시장,312,애호박,1개,2000,2013-01,국산  ,001,전통시장,230000,동대문구
403369,85,경동시장,58,"쇠고기(한우,불고기)",600g(1등급),15000,2013-01,국내산,001,전통시장,230000,동대문구
403370,85,경동시장,202,돼지고기(생삼겹살),600g,9000,2013-01,국내산,001,전통시장,230000,동대문구
403371,85,경동시장,283,닭고기(육계),1마리,3500,2013-01,국내산,001,전통시장,230000,동대문구
403372,85,경동시장,134,달걀(왕란),10개,1700,2013-01,국내산,001,전통시장,230000,동대문구
403373,85,경동시장,260,"조기(냉동,수입산)",1마리(20cm),5000,2013-01,"중국산, 부세 대 ",001,전통시장,230000,동대문구
403374,85,경동시장,152,"명태(러시아,냉동)",1마리(35cm),5000,2013-01,특대 ,001,전통시장,230000,동대문구
403375,85,경동시장,256,"오징어(냉동,국산)",1마리(25cm),2500,2013-01,해동  울릉도,001,전통시장,230000,동대문구
403376,85,경동시장,266,"고등어(생물,국산)",1마리(20cm),5000,2013-01,대 ,001,전통시장,230000,동대문구
403377,115,남문시장,305,"사과(부사, 300g)",1개,1500,2013-01,,001,전통시장,545000,금천구
403378,115,남문시장,306,"배(신고, 600g)",1개,2500,2013-01,나주,001,전통시장,545000,금천구
403379,115,남문시장,307,배추(2.5~3kg),1포기,3000,2013-01,국산,001,전통시장,545000,금천구
403380,115,남문시장,308,무(1kg),1개,1500,2013-01,국산,001,전통시장,545000,금천구
403381,115,남문시장,309,양파(1.5kg망),1망,2500,2013-01,국산햇,001,전통시장,545000,금천구
403382,115,남문시장,310,상추(100g),100g,750,2013-01,,001,전통시장,545000,금천구
403383,115,남문시장,311,오이(다다기),1개,500,2013-01,국산,001,전통시장,545000,금천구
403384,115,남문시장,119,호박(인큐베이터),1개,1500,2013-01,,001,전통시장,545000,금천구
403385,115,남문시장,58,"쇠고기(한우,불고기)",1등급(600g),18000,2013-01,국산,001,전통시장,545000,금천구
403386,115,남문시장,99,돼지고기(생삼겹살),600g,9000,2013-01,,001,전통시장,545000,금천구
403387,115,남문시장,283,닭고기(육계),1마리(1kg),6000,2013-01,하림,001,전통시장,545000,금천구
403388,115,남문시장,134,달걀(왕란),10개,1833,2013-01,한마음농장,001,전통시장,545000,금천구
403389,115,남문시장,135,"조기(중국산,생물)",1마리(20cm),4000,2013-01,,001,전통시장,545000,금천구
403390,115,남문시장,152,"명태(러시아,냉동)",1마리,1500,2013-01,,001,전통시장,545000,금천구
403391,115,남문시장,256,"오징어(냉동,국산)",1마리(25cm),2000,2013-01,,001,전통시장,545000,금천구
403392,115,남문시장,266,"고등어(생물,국산)",1마리,2500,2013-01,중,001,전통시장,545000,금천구
403393,121,마포농수산물시장,305,"사과(부사, 300g)",1개(300g),1000,2013-01,대도부사,001,전통시장,440000,마포구
403394,121,마포농수산물시장,306,"배(신고, 600g)",1개(600g),2500,2013-01,국내(나주배),001,전통시장,440000,마포구
403395,121,마포농수산물시장,307,배추(2.5~3kg),1포기,4670,2013-01,해남(통배추)3망 14000원,001,전통시장,440000,마포구
403396,121,마포농수산물시장,308,무(1kg),1포기,1000,2013-01,제주(무),001,전통시장,440000,마포구
403397,121,마포농수산물시장,309,양파(1.5kg망),1망,3000,2013-01,무안(햇양파),001,전통시장,440000,마포구
403398,121,마포농수산물시장,310,상추(100g),100g,2000,2013-01,남양주,001,전통시장,440000,마포구
403399,121,마포농수산물시장,311,오이(다다기),1개,700,2013-01,상주(3개 2000원),001,전통시장,440000,마포구
403400,121,마포농수산물시장,312,애호박,1개,1500,2013-01,진주(논개),001,전통시장,440000,마포구
403401,121,마포농수산물시장,58,"쇠고기(한우,불고기)",600g(2등급),21000,2013-01,국내산,001,전통시장,440000,마포구
403402,121,마포농수산물시장,99,돼지고기(생삼겹살),600g,12000,2013-01,국내산(토종암돼지),001,전통시장,440000,마포구
403403,121,마포농수산물시장,283,닭고기(육계),1마리(1.2kg),5000,2013-01,국내(하림),001,전통시장,440000,마포구
403404,121,마포농수산물시장,181,달걀(왕란),10개,1670,2013-01,국내,001,전통시장,440000,마포구
403405,121,마포농수산물시장,260,"조기(냉동,수입산)",1마리(대),3300,2013-01,중국(부서),001,전통시장,440000,마포구
403406,121,마포농수산물시장,184,"명태(일본산,냉동)",1마리(중),3330,2013-01,,001,전통시장,440000,마포구
403407,121,마포농수산물시장,254,"오징어(생물,국산)",1마리(대),2500,2013-01,속초,001,전통시장,440000,마포구
403408,121,마포농수산물시장,266,"고등어(생물,국산)",1마리(대),3500,2013-01,부산,001,전통시장,440000,마포구
403409,123,홈플러스 월드컵점,305,"사과(부사, 300g)",1개(300g),1300,2013-01,국산 (홈플러스사과),002,대형마트,440000,마포구
403410,123,홈플러스 월드컵점,306,"배(신고, 600g)",1개(600g),2990,2013-01,국내(홈플러스배),002,대형마트,440000,마포구
403411,123,홈플러스 월드컵점,307,배추(2.5~3kg),1포기,2780,2013-01,국내(좋은배추),002,대형마트,440000,마포구
403412,123,홈플러스 월드컵점,308,무(1kg),1포기,1500,2013-01,국내(재주무),002,대형마트,440000,마포구
403413,123,홈플러스 월드컵점,309,양파(1.5kg망),1망(1.5kg),3580,2013-01,국내(홈플러스양파),002,대형마트,440000,마포구
